,length,ppl,label
3799,8.0,-100.257703,0
3800,16.0,-233.520827,0
3801,22.0,-297.379653,0
3802,12.0,-153.664119,0
3803,14.0,-147.117988,0
3804,12.0,-135.390516,0
3805,11.0,-125.217731,0
3806,16.0,-226.374109,0
3807,26.0,-353.900523,0
3808,27.0,-358.585021,0
3809,21.0,-268.946182,0
3810,16.0,-220.338199,0
3811,14.0,-170.079411,0
3812,14.0,-223.244829,0
3813,15.0,-198.3029,0
3814,20.0,-266.707108,0
3815,11.0,-158.710703,0
3816,9.0,-115.150047,0
3817,34.0,-449.956579,0
3818,11.0,-144.923172,0
3819,29.0,-345.796896,0
3820,35.0,-439.457044,0
3821,21.0,-288.885078,0
3822,32.0,-459.06652,0
3823,21.0,-288.50118,0
3824,22.0,-277.362524,0
3825,12.0,-155.448428,0
3826,15.0,-205.376215,0
3827,13.0,-168.746342,0
3828,18.0,-243.393571,0
3829,24.0,-300.688698,0
3830,4.0,-47.04788,0
3831,13.0,-168.71564,0
3832,33.0,-435.058535,0
3833,14.0,-216.481972,0
3834,14.0,-163.789935,0
3835,36.0,-473.871706,0
3836,28.0,-399.677509,0
3837,11.0,-127.685269,0
3838,28.0,-386.710112,0
3839,17.0,-248.090816,0
3840,8.0,-106.79851,0
3841,16.0,-206.749572,0
3842,23.0,-298.470831,0
3843,15.0,-205.034917,0
3844,17.0,-202.236077,0
3845,18.0,-236.560312,0
3846,18.0,-242.911568,0
3847,15.0,-173.629421,0
3848,23.0,-275.974238,0
3849,19.0,-249.250976,0
3850,26.0,-320.718275,0
3851,24.0,-313.071639,0
3852,11.0,-164.42526,0
3853,8.0,-119.72001,0
3854,19.0,-232.505113,0
3855,18.0,-276.311547,0
3856,12.0,-160.308974,0
3857,21.0,-308.218997,0
3858,6.0,-83.245604,0
3859,12.0,-160.169782,0
3860,9.0,-128.355797,0
3861,21.0,-268.88608,0
3862,4.0,-66.368836,0
3863,14.0,-172.406852,0
3864,21.0,-275.854551,0
3865,6.0,-90.002757,0
3866,22.0,-288.093863,0
3867,22.0,-201.723794,0
3868,20.0,-279.867814,0
3869,33.0,-447.827792,0
3870,23.0,-279.24092,0
3871,10.0,-130.133385,0
3872,18.0,-199.125164,0
3873,7.0,-78.609441,0
3874,17.0,-249.642943,0
3875,20.0,-235.769969,0
3876,21.0,-288.333217,0
3877,22.0,-250.84756,0
3878,4.0,-53.56164,0
3879,24.0,-311.197672,0
3880,17.0,-229.018681,0
3881,40.0,-501.289124,0
3882,7.0,-91.788708,0
3883,27.0,-345.732117,0
3884,15.0,-211.775331,0
3885,21.0,-268.855487,0
3886,22.0,-290.353308,0
3887,26.0,-337.170013,0
3888,19.0,-252.06371,0
3889,12.0,-147.148378,0
3890,15.0,-185.357704,0
3891,17.0,-248.107722,0
3892,24.0,-293.595132,0
3893,30.0,-390.068285,0
3894,27.0,-318.389314,0
3895,22.0,-290.068149,0
3896,26.0,-356.891677,0
3897,23.0,-305.516263,0
3898,22.0,-310.108282,0
3899,39.0,-552.755452,0
3900,29.0,-386.082395,0
3901,38.0,-483.813363,0
3902,13.0,-201.255262,0
3903,18.0,-256.127166,0
3904,21.0,-242.291606,0
3905,22.0,-277.20811,0
3906,23.0,-311.923418,0
3907,12.0,-160.233735,0
3908,15.0,-179.185959,0
3909,25.0,-334.968363,0
3910,5.0,-75.176164,0
3911,18.0,-230.137566,0
3912,30.0,-405.523581,0
3913,10.0,-136.565032,0
3914,25.0,-361.333722,0
3915,11.0,-151.567256,0
3916,30.0,-396.284883,0
3917,35.0,-481.733228,0
3918,45.0,-621.750912,0
3919,16.0,-207.550707,0
3920,16.0,-240.256263,0
3921,14.0,-177.4135,0
3922,21.0,-275.239217,0
3923,43.0,-604.733513,0
3924,17.0,-215.412614,0
3925,27.0,-343.580128,0
3926,33.0,-381.573014,0
3927,46.0,-558.175256,0
3928,27.0,-397.833618,0
3929,18.0,-230.000207,0
3930,24.0,-348.398483,0
3931,24.0,-298.432699,0
3932,25.0,-321.908215,0
3933,36.0,-482.23615,0
3934,17.0,-234.983182,0
3935,23.0,-352.960869,0
3936,32.0,-452.230605,0
3937,10.0,-123.751291,0
3938,20.0,-306.493666,0
3939,18.0,-243.63477,0
3940,16.0,-213.595328,0
3941,32.0,-414.216306,0
3942,6.0,-70.327128,0
3943,6.0,-76.614517,0
3944,6.0,-76.99927,0
3945,23.0,-270.514742,0
3946,39.0,-494.68619,0
3947,10.0,-136.811847,0
3948,44.0,-489.637428,0
3949,22.0,-290.630963,0
3950,19.0,-253.844904,0
3951,14.0,-183.64075,0
3952,9.0,-121.759105,0
3953,23.0,-286.651355,0
3954,13.0,-182.126738,0
3955,29.0,-369.830222,0
3956,18.0,-233.995606,0
3957,24.0,-320.641851,0
3958,15.0,-231.314201,0
3959,28.0,-347.387581,0
3960,34.0,-410.868703,0
3961,22.0,-303.53272,0
3962,17.0,-204.414024,0
3963,7.0,-98.449034,0
3964,20.0,-249.341729,0
3965,27.0,-332.370858,0
3966,36.0,-447.970518,0
3967,12.0,-167.205391,0
3968,22.0,-316.559559,0
3969,23.0,-278.971249,0
3970,15.0,-179.012221,0
3971,15.0,-192.017796,0
3972,27.0,-351.69754,0
3973,22.0,-316.571101,0
3974,8.0,-113.307286,0
3975,21.0,-295.550108,0
3976,20.0,-244.175786,0
3977,15.0,-198.610461,0
3978,10.0,-143.209576,0
3979,28.0,-386.851835,0
3980,14.0,-189.997691,0
3981,7.0,-91.784391,0
3982,24.0,-296.316235,0
3983,32.0,-393.650412,0
3984,23.0,-311.992374,0
3985,4.0,-60.173042,0
3986,12.0,-173.500479,0
3987,23.0,-311.358255,0
3988,17.0,-228.780784,0
3989,45.0,-551.924387,0
3990,18.0,-217.356803,0
3991,17.0,-241.715359,0
3992,47.0,-517.414296,0
3993,33.0,-424.330565,0
3994,20.0,-293.399367,0
3995,40.0,-546.753828,0
3996,12.0,-146.909499,0
3997,22.0,-292.06535,0
3998,21.0,-282.29784,0
3999,10.0,-130.482942,0
4000,25.0,-317.946926,0
4001,14.0,-190.115354,0
4002,11.0,-151.583967,0
4003,31.0,-393.515481,0
4004,20.0,-208.963332,0
4005,13.0,-175.393804,0
4006,20.0,-242.22571,0
4007,24.0,-294.335333,0
4008,8.0,-80.550815,0
4009,26.0,-334.624695,0
4010,17.0,-216.147638,0
4011,30.0,-390.918061,0
4012,19.0,-284.509318,0
4013,16.0,-207.166608,0
4014,11.0,-145.26258,0
4015,17.0,-228.48212,0
4016,26.0,-336.932951,0
4017,22.0,-330.084564,0
4018,13.0,-181.910827,0
4019,17.0,-228.66337,0
4020,13.0,-168.829578,0
4021,24.0,-333.109423,0
4022,17.0,-222.655502,0
4023,9.0,-108.620399,0
4024,20.0,-262.276407,0
4025,46.0,-560.429372,0
4026,19.0,-213.662303,0
4027,10.0,-123.752153,0
4028,35.0,-465.297592,0
4029,19.0,-225.749183,0
4030,4.0,-53.660608,0
4031,13.0,-183.77467,0
4032,53.0,-610.634696,0
4033,9.0,-109.197967,0
4034,11.0,-114.403448,0
4035,35.0,-378.926962,0
4036,15.0,-235.589378,0
4037,24.0,-307.045146,0
4038,8.0,-113.346835,0
4039,12.0,-142.41704,0
4040,15.0,-174.023386,0
4041,10.0,-136.886216,0
4042,31.0,-392.419574,0
4043,14.0,-196.700287,0
4044,69.0,-758.26179,0
4045,15.0,-183.144384,0
4046,20.0,-255.67454,0
4047,14.0,-178.590389,0
4048,24.0,-307.173565,0
4049,21.0,-242.478919,0
4050,49.0,-629.269179,0
4051,15.0,-195.854716,0
4052,8.0,-100.260351,0
4053,17.0,-248.543937,0
4054,39.0,-518.486676,0
4055,19.0,-238.552791,0
4056,14.0,-170.559915,0
4057,10.0,-123.773834,0
4058,21.0,-274.913642,0
4059,4.0,-59.923731,0
4060,20.0,-248.629235,0
4061,38.0,-489.886793,0
4062,5.0,-74.807975,0
4063,24.0,-313.97668,0
4064,11.0,-132.168881,0
4065,22.0,-286.423605,0
4066,23.0,-324.975654,0
4067,28.0,-399.057777,0
4068,13.0,-168.514343,0
4069,9.0,-115.36701,0
4070,9.0,-114.958092,0
4071,7.0,-104.99987,0
4072,21.0,-241.43031,0
4073,16.0,-213.200502,0
4074,25.0,-342.066016,0
4075,6.0,-90.47436,0
4076,42.0,-488.518971,0
4077,25.0,-308.745491,0
4078,30.0,-385.505713,0
4079,18.0,-206.189525,0
4080,16.0,-213.364605,0
4081,23.0,-279.28541,0
4082,19.0,-232.171027,0
4083,8.0,-119.974282,0
4084,12.0,-160.511318,0
4085,38.0,-557.790472,0
4086,24.0,-314.28207,0
4087,13.0,-175.145824,0
4088,32.0,-403.829856,0
4089,27.0,-306.916923,0
4090,32.0,-413.884201,0
4091,12.0,-160.581046,0
4092,24.0,-313.630136,0
4093,26.0,-343.957109,0
4094,42.0,-541.492854,0
4095,17.0,-254.761616,0
4096,19.0,-251.894058,0
4097,28.0,-439.510227,0
4098,28.0,-360.171154,0
4099,31.0,-396.990863,0
4100,25.0,-334.693596,0
4101,25.0,-341.960262,0
4102,26.0,-341.645811,0
4103,31.0,-388.063783,0
4104,26.0,-357.038616,0
4105,19.0,-238.835747,0
4106,26.0,-328.126703,0
4107,29.0,-395.239057,0
4108,6.0,-83.457472,0
4109,30.0,-384.060051,0
4110,47.0,-572.793925,0
4111,5.0,-55.502595,0
4112,23.0,-280.47588,0
4113,26.0,-323.986499,0
4114,16.0,-200.423085,0
4115,17.0,-215.527486,0
4116,36.0,-475.693989,0
4117,20.0,-266.976547,0
4118,28.0,-342.559804,0
4119,10.0,-130.529165,0
4120,26.0,-298.19274,0
4121,24.0,-301.140882,0
4122,8.0,-100.290796,0
4123,18.0,-242.089898,0
4124,14.0,-209.699761,0
4125,10.0,-130.233322,0
4126,10.0,-137.24634,0
4127,33.0,-432.895015,0
4128,21.0,-279.019412,0
4129,17.0,-212.898585,0
4130,27.0,-378.259676,0
4131,18.0,-243.896627,0
4132,12.0,-150.825865,0
4133,20.0,-279.989254,0
4134,30.0,-397.377352,0
4135,9.0,-115.638763,0
4136,17.0,-244.198032,0
4137,26.0,-317.76602,0
4138,27.0,-359.03038,0
4139,47.0,-578.862143,0
4140,44.0,-552.292085,0
4141,24.0,-313.508468,0
4142,9.0,-135.115004,0
4143,31.0,-393.454125,0
4144,17.0,-215.749638,0
4145,15.0,-230.768002,0
4146,10.0,-130.23705,0
4147,32.0,-418.156149,0
4148,27.0,-352.249196,0
4149,11.0,-158.570306,0
4150,14.0,-176.9057,0
4151,22.0,-263.693134,0
4152,22.0,-284.145894,0
4153,19.0,-252.613232,0
4154,24.0,-328.291498,0
4155,11.0,-138.847615,0
4156,20.0,-273.767837,0
4157,43.0,-550.459697,0
4158,32.0,-370.318348,0
4159,6.0,-52.825492,0
4160,9.0,-95.564776,0
4161,32.0,-372.68702,0
4162,23.0,-318.087784,0
4163,12.0,-140.828193,0
4164,16.0,-180.956177,0
4165,11.0,-152.219868,0
4166,31.0,-419.042791,0
4167,19.0,-231.958869,0
4168,20.0,-268.708295,0
4169,17.0,-228.845977,0
4170,19.0,-245.815455,0
4171,14.0,-183.857652,0
4172,10.0,-134.147097,0
4173,17.0,-235.625616,0
4174,23.0,-245.504328,0
4175,13.0,-155.661391,0
4176,25.0,-328.859876,0
4177,27.0,-338.982441,0
4178,14.0,-183.566925,0
4179,20.0,-253.777787,0
4180,26.0,-356.471684,0
4181,20.0,-279.955381,0
4182,32.0,-447.410514,0
4183,28.0,-326.837596,0
4184,25.0,-322.337743,0
4185,20.0,-280.524726,0
4186,28.0,-327.771743,0
4187,25.0,-315.642339,0
4188,21.0,-255.604263,0
4189,25.0,-322.310272,0
4190,9.0,-115.482075,0
4191,9.0,-108.681289,0
4192,21.0,-275.626692,0
4193,5.0,-75.145108,0
4194,24.0,-326.283708,0
4195,24.0,-300.565698,0
4196,28.0,-366.581064,0
4197,21.0,-250.632937,0
4198,11.0,-138.737237,0
4199,15.0,-165.750816,0
4200,20.0,-281.507741,0
4201,19.0,-252.023451,0
4202,19.0,-245.022066,0
4203,32.0,-389.533153,0
4204,25.0,-365.219737,0
4205,13.0,-156.872958,0
4206,19.0,-279.941453,0
4207,27.0,-325.838569,0
4208,5.0,-40.030443,0
4209,16.0,-193.938635,0
4210,18.0,-262.832545,0
4211,26.0,-349.347607,0
4212,16.0,-208.565538,0
4213,28.0,-345.576705,0
4214,24.0,-356.559331,0
4215,33.0,-454.801597,0
4216,28.0,-348.221856,0
4217,26.0,-302.495364,0
4218,20.0,-273.195355,0
4219,34.0,-391.106696,0
4220,16.0,-187.897251,0
4221,15.0,-192.046757,0
4222,14.0,-163.776682,0
4223,44.0,-530.187519,0
4224,13.0,-174.896027,0
4225,89.0,-1183.829209,0
4226,43.0,-578.644568,0
4227,14.0,-183.706836,0
4228,45.0,-507.478793,0
4229,1.0,-8.617199,0
4230,11.0,-138.707224,0
4231,28.0,-353.913718,0
4232,32.0,-411.467242,0
4233,13.0,-182.05864,0
4234,4.0,-66.60479,0
4235,18.0,-263.471982,0
4236,15.0,-198.692439,0
4237,9.0,-115.356058,0
4238,10.0,-123.419896,0
4239,26.0,-415.884847,0
4240,39.0,-466.491058,0
4241,15.0,-211.758953,0
4242,28.0,-347.808222,0
4243,9.0,-101.946336,0
4244,39.0,-470.239508,0
4245,9.0,-134.961531,0
4246,11.0,-158.029165,0
4247,20.0,-286.340712,0
4248,19.0,-251.56837,0
4249,20.0,-247.358392,0
4250,26.0,-344.069471,0
4251,13.0,-188.278036,0
4252,17.0,-241.336973,0
4253,11.0,-151.621108,0
4254,11.0,-158.002627,0
4255,30.0,-376.187745,0
4256,23.0,-318.847285,0
4257,18.0,-243.400478,0
4258,13.0,-201.621654,0
4259,12.0,-153.652292,0
4260,21.0,-287.717226,0
4261,11.0,-151.762912,0
4262,5.0,-74.964601,0
4263,20.0,-279.982568,0
4264,20.0,-221.035914,0
4265,15.0,-191.817191,0
4266,22.0,-263.979266,0
4267,29.0,-362.170106,0
4268,10.0,-136.730771,0
4269,14.0,-189.964123,0
4270,17.0,-228.846729,0
4271,9.0,-121.723661,0
4272,25.0,-360.950731,0
4273,14.0,-135.406026,0
4274,15.0,-218.217528,0
4275,19.0,-198.960476,0
4276,47.0,-548.02779,0
4277,25.0,-329.186723,0
4278,30.0,-377.649881,0
4279,9.0,-121.862702,0
4280,29.0,-396.951457,0
4281,27.0,-371.233706,0
4282,15.0,-205.428595,0
4283,30.0,-361.207358,0
4284,21.0,-261.863373,0
4285,15.0,-185.157616,0
4286,17.0,-221.959344,0
4287,19.0,-264.722586,0
4288,21.0,-251.278039,0
4289,28.0,-365.275476,0
4290,8.0,-100.251172,0
4291,28.0,-343.810848,0
4292,32.0,-343.817987,0
4293,16.0,-200.218208,0
4294,15.0,-192.242774,0
4295,21.0,-283.4479,0
4296,16.0,-206.978354,0
4297,31.0,-374.157115,0
4298,16.0,-232.964332,0
4299,20.0,-266.725021,0
4300,21.0,-296.983905,0
4301,22.0,-283.777363,0
4302,13.0,-194.885368,0
4303,11.0,-138.609912,0
4304,19.0,-264.896872,0
4305,36.0,-493.277285,0
4306,18.0,-250.295294,0
4307,28.0,-353.76448,0
4308,19.0,-238.795518,0
4309,15.0,-192.14412,0
4310,17.0,-215.163562,0
4311,7.0,-85.363499,0
4312,4.0,-53.575592,0
4313,24.0,-315.854324,0
4314,24.0,-320.484027,0
4315,22.0,-290.457829,0
4316,28.0,-367.442921,0
4317,19.0,-245.360797,0
4318,14.0,-177.012455,0
4319,20.0,-228.068783,0
4320,19.0,-271.786133,0
4321,27.0,-339.082708,0
4322,26.0,-343.621014,0
4323,7.0,-98.440753,0
4324,22.0,-267.490322,0
4325,22.0,-261.17244,0
4326,12.0,-180.145958,0
4327,7.0,-85.091576,0
4328,14.0,-209.829151,0
4329,19.0,-238.588874,0
4330,21.0,-301.471275,0
4331,25.0,-322.153766,0
4332,29.0,-375.328188,0
4333,19.0,-252.150209,0
4334,50.0,-637.506293,0
4335,16.0,-223.45524,0
4336,25.0,-286.474494,0
4337,25.0,-344.073123,0
4338,23.0,-307.396371,0
4339,19.0,-266.55029,0
4340,19.0,-233.125935,0
4341,38.0,-490.785097,0
4342,17.0,-228.389419,0
4343,18.0,-219.271451,0
4344,12.0,-186.68947,0
4345,21.0,-275.121627,0
4346,16.0,-193.735135,0
4347,23.0,-276.355435,0
4348,4.0,-60.144961,0
4349,17.0,-209.035341,0
4350,32.0,-428.693101,0
4351,12.0,-147.273934,0
4352,19.0,-218.747533,0
4353,12.0,-153.886813,0
4354,34.0,-395.005943,0
4355,20.0,-227.319116,0
4356,10.0,-118.736039,0
4357,28.0,-343.886983,0
4358,32.0,-424.372673,0
4359,11.0,-138.523927,0
4360,5.0,-61.995247,0
4361,8.0,-93.807122,0
4362,19.0,-245.31201,0
4363,20.0,-273.767215,0
4364,13.0,-168.793312,0
4365,18.0,-223.847529,0
4366,15.0,-231.899749,0
4367,27.0,-358.706229,0
4368,18.0,-250.262312,0
4369,23.0,-338.481487,0
4370,14.0,-190.509439,0
4371,18.0,-249.97659,0
4372,13.0,-181.646904,0
4373,14.0,-190.125046,0
4374,28.0,-386.7671,0
4375,20.0,-273.849011,0
4376,12.0,-173.722481,0
4377,5.0,-68.65128,0
4378,35.0,-472.34632,0
4379,10.0,-123.883184,0
4380,7.0,-98.420159,0
4381,23.0,-318.56419,0
4382,16.0,-207.112587,0
4383,31.0,-385.320408,0
4384,22.0,-289.888628,0
4385,27.0,-345.346086,0
4386,15.0,-191.656828,0
4387,26.0,-330.669317,0
4388,28.0,-360.471427,0
4389,18.0,-243.815613,0
4390,19.0,-284.634368,0
4391,24.0,-306.800433,0
4392,3.0,-58.29491,0
4393,7.0,-105.248068,0
4394,30.0,-344.430798,0
4395,25.0,-309.024756,0
4396,18.0,-250.004525,0
4397,23.0,-305.608393,0
4398,8.0,-106.626046,0
4399,28.0,-304.29034,0
4400,26.0,-343.559408,0
4401,23.0,-292.668004,0
4402,11.0,-152.056997,0
4403,20.0,-221.94119,0
4404,30.0,-365.682426,0
4405,7.0,-92.245041,0
4406,28.0,-334.451234,0
4407,11.0,-153.913995,0
4408,13.0,-183.746137,0
4409,18.0,-228.955415,0
4410,11.0,-151.832066,0
4411,23.0,-337.994104,0
4412,13.0,-188.524386,0
4413,14.0,-183.505004,0
4414,21.0,-314.500772,0
4415,10.0,-123.884899,0
4416,14.0,-235.998732,0
4417,21.0,-236.586485,0
4418,25.0,-315.381092,0
4419,15.0,-178.083921,0
4420,24.0,-287.462212,0
4421,13.0,-170.334504,0
4422,33.0,-417.194067,0
4423,34.0,-360.053693,0
4424,19.0,-249.968649,0
4425,35.0,-432.464696,0
4426,14.0,-190.149122,0
4427,19.0,-225.541658,0
4428,24.0,-294.779608,0
4429,20.0,-224.567469,0
4430,10.0,-123.791407,0
4431,6.0,-63.566845,0
4432,13.0,-188.134256,0
4433,10.0,-116.9271,0
4434,20.0,-299.508357,0
4435,20.0,-266.676768,0
4436,12.0,-153.315252,0
4437,11.0,-145.289283,0
4438,14.0,-216.37308,0
4439,22.0,-283.706774,0
4440,5.0,-68.576526,0
4441,21.0,-288.832997,0
4442,22.0,-265.838063,0
4443,18.0,-243.492042,0
4444,13.0,-182.061927,0
4445,15.0,-191.727112,0
4446,9.0,-115.514905,0
4447,33.0,-448.731431,0
4448,22.0,-310.086062,0
4449,24.0,-326.237918,0
4450,6.0,-83.3911,0
4451,35.0,-491.5346,0
4452,22.0,-291.13058,0
4453,23.0,-338.289826,0
4454,10.0,-137.190449,0
4455,18.0,-223.843189,0
4456,23.0,-300.572388,0
4457,41.0,-555.208268,0
4458,42.0,-503.88422,0
4459,14.0,-202.796795,0
4460,18.0,-211.440864,0
4461,24.0,-365.73332,0
4462,21.0,-308.343727,0
4463,20.0,-253.865046,0
4464,38.0,-510.958573,0
4465,25.0,-311.541852,0
4466,20.0,-247.377818,0
4467,16.0,-200.718225,0
4468,16.0,-207.25543,0
4469,26.0,-330.164569,0
4470,23.0,-298.849028,0
4471,10.0,-143.045965,0
4472,37.0,-488.826087,0
4473,23.0,-318.353079,0
4474,4.0,-66.691433,0
4475,37.0,-501.390114,0
4476,30.0,-363.967701,0
4477,16.0,-219.918976,0
4478,24.0,-299.699831,0
4479,44.0,-554.9101,0
4480,20.0,-266.940464,0
4481,34.0,-386.338572,0
4482,16.0,-220.108435,0
4483,8.0,-133.018173,0
4484,26.0,-369.960275,0
4485,11.0,-145.438636,0
4486,36.0,-481.162661,0
4487,14.0,-196.774606,0
4488,34.0,-430.175,0
4489,10.0,-110.475657,0
4490,14.0,-203.112194,0
4491,25.0,-335.635265,0
4492,6.0,-83.23223,0
4493,24.0,-306.924679,0
4494,35.0,-478.285503,0
4495,16.0,-224.193911,0
4496,20.0,-240.454296,0
4497,13.0,-181.778762,0
4498,14.0,-176.904404,0
4499,26.0,-376.55202,0
4500,13.0,-188.193255,0
4501,23.0,-323.76533,0
4502,23.0,-318.033049,0
4503,29.0,-364.220863,0
4504,25.0,-346.5934,0
4505,25.0,-303.663497,0
4506,14.0,-168.783095,0
4507,8.0,-100.18407,0
4508,20.0,-252.383483,0
4509,21.0,-275.028444,0
4510,24.0,-333.647721,0
4511,12.0,-192.970326,0
4512,20.0,-266.907778,0
4513,13.0,-161.988757,0
4514,4.0,-60.105881,0
4515,20.0,-293.676958,0
4516,22.0,-304.564416,0
4517,40.0,-487.290641,0
4518,19.0,-284.416587,0
4519,17.0,-228.460307,0
4520,25.0,-292.271372,0
4521,12.0,-139.961487,0
4522,39.0,-500.826485,0
4523,12.0,-160.069015,0
4524,23.0,-287.316499,0
4525,20.0,-268.404278,0
4526,26.0,-292.762833,0
4527,27.0,-342.67017,0
4528,13.0,-162.000915,0
4529,26.0,-343.594695,0
4530,17.0,-254.753818,0
4531,21.0,-301.035341,0
4532,17.0,-221.76989,0
4533,29.0,-388.269338,0
4534,28.0,-353.14589,0
4535,12.0,-166.803059,0
4536,14.0,-190.140086,0
4537,35.0,-413.034128,0
4538,5.0,-61.953108,0
4539,17.0,-210.727992,0
4540,32.0,-433.802186,0
4541,20.0,-292.686646,0
4542,33.0,-403.667029,0
4543,20.0,-240.977523,0
4544,31.0,-437.580884,0
4545,11.0,-138.70554,0
4546,16.0,-265.611199,0
4547,18.0,-256.510131,0
4548,21.0,-288.225664,0
4549,11.0,-138.314406,0
4550,16.0,-200.623539,0
4551,5.0,-62.149007,0
4552,19.0,-247.662428,0
4553,22.0,-256.60923,0
4554,17.0,-221.943803,0
4555,20.0,-267.096147,0
4556,25.0,-296.356219,0
4557,31.0,-367.199829,0
4558,28.0,-322.297123,0
4559,19.0,-252.231361,0
4560,28.0,-414.142584,0
4561,31.0,-355.736755,0
4562,19.0,-228.042158,0
4563,22.0,-315.790943,0
4564,18.0,-210.255236,0
4565,41.0,-424.787265,0
4566,41.0,-470.715529,0
4567,28.0,-406.080951,0
4568,35.0,-458.154037,0
4569,19.0,-311.12131,0
4570,26.0,-324.647988,0
4571,57.0,-664.957958,0
4572,19.0,-258.749961,0
4573,25.0,-310.699565,0
4574,8.0,-100.357634,0
4575,33.0,-481.272772,0
4576,24.0,-380.653531,0
4577,19.0,-258.288874,0
4578,19.0,-225.8203,0
4579,27.0,-300.972409,0
4580,13.0,-175.694035,0
4581,28.0,-367.124569,0
4582,14.0,-196.64376,0
4583,17.0,-247.725386,0
4584,20.0,-266.833593,0
4585,22.0,-290.177241,0
4586,9.0,-88.880137,0
4587,29.0,-368.47808,0
4588,4.0,-53.636403,0
4589,40.0,-575.227092,0
4590,28.0,-379.987765,0
4591,18.0,-230.249002,0
4592,9.0,-93.996403,0
4593,11.0,-138.799301,0
4594,22.0,-199.751147,0
4595,38.0,-447.2641,0
4596,20.0,-266.982468,0
4597,23.0,-256.295365,0
4598,21.0,-235.618876,0
4599,19.0,-264.921087,0
4600,14.0,-170.520865,0
4601,31.0,-402.434815,0
4602,17.0,-208.763621,0
4603,30.0,-390.482506,0
4604,16.0,-206.977635,0
4605,10.0,-130.362271,0
4606,10.0,-137.001022,0
4607,31.0,-427.61781,0
4608,11.0,-138.618764,0
4609,20.0,-257.306616,0
4610,7.0,-85.282719,0
4611,33.0,-415.343324,0
4612,24.0,-333.111408,0
4613,20.0,-266.909231,0
4614,15.0,-191.959138,0
4615,16.0,-207.205059,0
4616,29.0,-395.666331,0
4617,12.0,-166.71557,0
4618,17.0,-261.323038,0
4619,31.0,-405.386166,0
4620,37.0,-456.184006,0
4621,6.0,-83.955992,0
4622,22.0,-248.321148,0
4623,20.0,-240.603308,0
4624,22.0,-336.467222,0
4625,23.0,-285.854867,0
4626,34.0,-411.830565,0
4627,32.0,-328.037913,0
4628,12.0,-160.174303,0
4629,26.0,-337.364929,0
4630,9.0,-135.00107,0
4631,29.0,-401.825115,0
4632,11.0,-145.2804,0
4633,35.0,-432.744326,0
4634,32.0,-388.302261,0
4635,22.0,-309.764298,0
4636,16.0,-265.716219,0
4637,28.0,-406.212361,0
4638,13.0,-162.00296,0
4639,7.0,-91.931534,0
4640,24.0,-297.255934,0
4641,12.0,-153.670045,0
4642,23.0,-293.315619,0
4643,19.0,-221.215278,0
4644,16.0,-207.120123,0
4645,7.0,-85.328859,0
4646,29.0,-357.926976,0
4647,33.0,-372.738215,0
4648,28.0,-360.615032,0
4649,8.0,-106.975861,0
4650,23.0,-292.127454,0
4651,13.0,-168.626559,0
4652,37.0,-508.262556,0
4653,20.0,-240.819416,0
4654,52.0,-643.507577,0
4655,28.0,-351.001288,0
4656,17.0,-235.128132,0
4657,24.0,-307.374014,0
4658,5.0,-68.621949,0
4659,27.0,-352.187291,0
4660,20.0,-214.044009,0
4661,24.0,-320.566917,0
4662,17.0,-228.648177,0
4663,37.0,-488.186875,0
4664,24.0,-282.843001,0
4665,19.0,-258.435432,0
4666,25.0,-314.908166,0
4667,22.0,-316.86242,0
4668,21.0,-262.360193,0
4669,26.0,-336.961299,0
4670,24.0,-320.188175,0
4671,19.0,-265.634602,0
4672,24.0,-339.867368,0
4673,11.0,-125.722513,0
4674,63.0,-816.781825,0
4675,19.0,-245.214319,0
4676,9.0,-141.513796,0
4677,33.0,-443.652352,0
4678,28.0,-392.562034,0
4679,21.0,-304.366654,0
4680,18.0,-230.195182,0
4681,26.0,-356.87794,0
4682,18.0,-228.046314,0
4683,24.0,-341.922966,0
4684,25.0,-302.783402,0
4685,19.0,-271.962388,0
4686,31.0,-392.461778,0
4687,12.0,-166.43435,0
4688,19.0,-272.019084,0
4689,4.0,-60.369866,0
4690,37.0,-476.210403,0
4691,21.0,-275.267401,0
4692,20.0,-273.19381,0
4693,20.0,-260.451084,0
4694,22.0,-269.632026,0
4695,23.0,-298.598525,0
4696,23.0,-318.686985,0
4697,29.0,-369.180174,0
4698,12.0,-166.454772,0
4699,17.0,-208.544327,0
4700,34.0,-411.400624,0
4701,31.0,-379.147635,0
4702,23.0,-278.963375,0
4703,8.0,-113.593895,0
4704,27.0,-357.302217,0
4705,54.0,-681.544879,0
4706,43.0,-494.791994,0
4707,26.0,-330.582869,0
4708,7.0,-92.182346,0
4709,11.0,-139.373538,0
4710,20.0,-273.22709,0
4711,15.0,-179.11398,0
4712,28.0,-348.761726,0
4713,37.0,-462.595748,0
4714,21.0,-274.867656,0
4715,35.0,-458.419565,0
4716,27.0,-364.668698,0
4717,26.0,-356.662967,0
4718,15.0,-218.088507,0
4719,15.0,-186.059945,0
4720,20.0,-247.248881,0
4721,24.0,-300.224797,0
4722,39.0,-490.121258,0
4723,5.0,-75.258538,0
4724,33.0,-453.375191,0
4725,15.0,-192.21386,0
4726,28.0,-361.16865,0
4727,42.0,-506.437952,0
4728,27.0,-339.480438,0
4729,13.0,-168.837239,0
4730,21.0,-262.544985,0
