,length,ppl,label
1977,50.0,-532.192298,0
1978,17.0,-206.933873,0
1979,28.0,-292.459331,0
1980,25.0,-305.320231,0
1981,43.0,-415.596531,0
1982,25.0,-273.132751,0
1983,35.0,-357.377457,0
1984,12.0,-171.276031,0
1985,22.0,-268.746148,0
1986,36.0,-382.848429,0
1987,11.0,-115.263736,0
1988,11.0,-104.914671,0
1989,7.0,-69.433172,0
1990,33.0,-315.611486,0
1991,14.0,-149.785432,0
1992,17.0,-124.643312,0
1993,35.0,-332.270131,0
1994,18.0,-166.218734,0
1995,35.0,-367.407815,0
1996,23.0,-268.943943,0
1997,17.0,-157.511651,0
1998,4.0,-44.806249,0
1999,16.0,-162.018358,0
2000,6.0,-59.040702,0
2001,18.0,-193.201955,0
2002,12.0,-145.54533,0
2003,7.0,-71.939486,0
2004,12.0,-147.022812,0
2005,22.0,-243.12918,0
2006,23.0,-230.72608,0
2007,22.0,-241.497336,0
2008,31.0,-294.942884,0
2009,44.0,-442.36958,0
2010,30.0,-297.442189,0
2011,23.0,-284.967781,0
2012,25.0,-264.019304,0
2013,18.0,-170.461309,0
2014,50.0,-506.799882,0
2015,15.0,-149.828125,0
2016,25.0,-242.039919,0
2017,17.0,-174.832978,0
2018,16.0,-145.062257,0
2019,15.0,-170.767865,0
2020,21.0,-205.754029,0
2021,26.0,-250.220196,0
2022,23.0,-198.224041,0
2023,24.0,-244.679936,0
2024,39.0,-455.054618,0
2025,11.0,-113.996366,0
2026,30.0,-310.557543,0
2027,36.0,-350.720671,0
2028,27.0,-313.828649,0
2029,43.0,-390.676749,0
2030,25.0,-280.32641,0
2031,12.0,-140.28448,0
2032,28.0,-288.653938,0
2033,16.0,-165.394119,0
2034,14.0,-150.330948,0
2035,39.0,-397.217796,0
2036,32.0,-322.940454,0
2037,34.0,-384.388019,0
2038,23.0,-217.712851,0
2039,11.0,-123.531975,0
2040,31.0,-298.961819,0
2041,4.0,-43.867523,0
2042,28.0,-317.999769,0
2043,4.0,-25.054346,0
2044,19.0,-174.674551,0
2045,26.0,-246.646283,0
2046,14.0,-162.564312,0
2047,16.0,-163.175667,0
2048,16.0,-140.213242,0
2049,21.0,-208.568424,0
2050,13.0,-113.142806,0
2051,36.0,-290.64188,0
2052,33.0,-330.130945,0
2053,30.0,-321.87119,0
2054,13.0,-156.671304,0
2055,13.0,-139.930547,0
2056,14.0,-154.00166,0
2057,9.0,-96.848101,0
2058,26.0,-284.022685,0
2059,21.0,-206.330943,0
2060,21.0,-208.887917,0
2061,14.0,-178.24999,0
2062,17.0,-177.253969,0
2063,39.0,-353.907542,0
2064,32.0,-328.627919,0
2065,12.0,-90.328813,0
2066,28.0,-300.795237,0
2067,19.0,-163.60832,0
2068,16.0,-144.19895,0
2069,15.0,-132.69112,0
2070,9.0,-97.143004,0
2071,19.0,-196.22701,0
2072,35.0,-338.154816,0
2073,7.0,-78.863145,0
2074,19.0,-179.016566,0
2075,32.0,-317.1723,0
2076,15.0,-161.375663,0
2077,21.0,-220.679567,0
2078,17.0,-186.659838,0
2079,24.0,-242.907933,0
2080,21.0,-185.125263,0
2081,13.0,-118.083188,0
2082,55.0,-571.986056,0
2083,11.0,-82.093326,0
2084,7.0,-75.73307,0
2085,41.0,-442.842299,0
2086,32.0,-339.365745,0
2087,24.0,-250.503135,0
2088,13.0,-128.415449,0
2089,5.0,-69.975705,0
2090,32.0,-322.774842,0
2091,56.0,-504.84101,0
2092,12.0,-128.469376,0
2093,10.0,-88.788618,0
2094,39.0,-376.115481,0
2095,33.0,-286.010118,0
2096,19.0,-206.91854,0
2097,28.0,-345.798521,0
2098,11.0,-105.525451,0
2099,35.0,-350.214065,0
2100,15.0,-148.900129,0
2101,14.0,-113.60461,0
2102,21.0,-280.180047,0
2103,29.0,-274.319874,0
2104,37.0,-403.530287,0
2105,14.0,-136.428411,0
2106,32.0,-343.446352,0
2107,37.0,-407.918048,0
2108,41.0,-436.092694,0
2109,7.0,-87.874216,0
2110,27.0,-313.167199,0
2111,19.0,-190.827901,0
2112,6.0,-36.841434,0
2113,50.0,-483.171293,0
2114,14.0,-118.935867,0
2115,28.0,-261.22228,0
2116,20.0,-181.4497,0
2117,22.0,-214.522528,0
2118,21.0,-203.060189,0
2119,17.0,-188.806388,0
2120,38.0,-397.470483,0
2121,38.0,-360.964481,0
2122,11.0,-103.639149,0
2123,56.0,-563.861058,0
2124,19.0,-203.204008,0
2125,14.0,-181.361696,0
2126,29.0,-277.591632,0
2127,9.0,-78.45279,0
2128,25.0,-302.347966,0
2129,3.0,-39.615409,0
2130,15.0,-151.071142,0
2131,34.0,-321.766881,0
2132,12.0,-100.77522,0
2133,33.0,-296.525194,0
2134,11.0,-115.575001,0
2135,21.0,-168.133231,0
2136,24.0,-241.110937,0
2137,33.0,-302.232133,0
2138,24.0,-264.61839,0
2139,14.0,-140.624724,0
2140,12.0,-133.497344,0
2141,37.0,-391.928993,0
2142,18.0,-156.869953,0
2143,22.0,-217.277177,0
2144,18.0,-181.706745,0
2145,18.0,-165.373243,0
2146,19.0,-172.160715,0
2147,43.0,-450.156385,0
2148,19.0,-168.637166,0
2149,8.0,-66.576482,0
2150,38.0,-363.713479,0
2151,27.0,-235.806461,0
2152,40.0,-437.604891,0
2153,14.0,-136.845789,0
2154,27.0,-268.016253,0
2155,22.0,-196.52573,0
2156,11.0,-104.991033,0
2157,26.0,-198.061531,0
2158,17.0,-145.771559,0
2159,4.0,-48.920122,0
2160,32.0,-305.717951,0
2161,19.0,-214.121052,0
2162,27.0,-276.434067,0
2163,18.0,-204.276373,0
2164,27.0,-246.766872,0
2165,7.0,-89.795236,0
2166,27.0,-328.381865,0
2167,32.0,-315.647886,0
2168,15.0,-147.009318,0
2169,31.0,-268.349043,0
2170,41.0,-404.527256,0
2171,20.0,-183.278355,0
2172,31.0,-307.84959,0
2173,33.0,-341.862816,0
2174,14.0,-166.526273,0
2175,32.0,-338.785455,0
2176,63.0,-606.067908,0
2177,16.0,-182.156211,0
2178,26.0,-290.378602,0
2179,4.0,-46.616606,0
2180,28.0,-244.392968,0
2181,25.0,-272.808342,0
2182,15.0,-129.044627,0
2183,37.0,-341.157593,0
2184,27.0,-312.613179,0
2185,17.0,-182.362613,0
2186,18.0,-193.374312,0
2187,40.0,-431.115111,0
2188,17.0,-157.526068,0
2189,35.0,-315.846108,0
2190,6.0,-77.640025,0
2191,39.0,-337.125803,0
2192,18.0,-141.991051,0
2193,36.0,-344.330987,0
2194,11.0,-111.559018,0
2195,32.0,-307.656413,0
2196,42.0,-468.778989,0
2197,33.0,-324.535719,0
2198,23.0,-217.366174,0
2199,24.0,-257.371658,0
2200,36.0,-380.926608,0
2201,39.0,-321.60155,0
2202,35.0,-329.70662,0
2203,14.0,-132.647861,0
2204,10.0,-96.224365,0
2205,17.0,-154.280307,0
2206,15.0,-145.001644,0
2207,18.0,-135.761714,0
2208,13.0,-142.092029,0
2209,38.0,-355.490428,0
2210,46.0,-424.081305,0
2211,18.0,-164.774731,0
2212,36.0,-417.280978,0
2213,30.0,-311.281611,0
2214,19.0,-153.861313,0
2215,34.0,-384.620119,0
2216,30.0,-330.11912,0
2217,15.0,-159.503837,0
2218,27.0,-271.262935,0
2219,18.0,-209.360147,0
2220,29.0,-289.186877,0
2221,19.0,-146.709574,0
2222,5.0,-50.510041,0
2223,32.0,-330.852635,0
2224,11.0,-98.231936,0
2225,10.0,-88.100244,0
2226,47.0,-412.037599,0
2227,28.0,-277.425563,0
2228,27.0,-273.35184,0
2229,25.0,-213.938055,0
2230,9.0,-76.979341,0
2231,19.0,-188.083844,0
2232,16.0,-150.155138,0
2233,11.0,-139.286443,0
2234,22.0,-208.678656,0
2235,31.0,-256.685828,0
2236,41.0,-356.554899,0
2237,8.0,-73.067538,0
2238,42.0,-425.182218,0
2239,26.0,-258.786814,0
2240,11.0,-170.987762,0
2241,49.0,-521.457889,0
2242,32.0,-329.307127,0
2243,35.0,-344.074128,0
2244,21.0,-178.628054,0
2245,24.0,-216.308897,0
2246,40.0,-380.451058,0
2247,24.0,-273.044899,0
2248,13.0,-153.984998,0
2249,32.0,-314.646546,0
2250,21.0,-198.558146,0
2251,30.0,-284.553901,0
2252,32.0,-354.564557,0
2253,24.0,-217.236854,0
2254,21.0,-179.055731,0
2255,17.0,-141.0225,0
2256,27.0,-245.968747,0
2257,4.0,-39.478174,0
2258,38.0,-333.282305,0
2259,30.0,-240.419446,0
2260,15.0,-137.579448,0
2261,35.0,-280.967883,0
2262,16.0,-137.384058,0
2263,16.0,-153.545957,0
2264,29.0,-202.798965,0
2265,44.0,-383.091809,0
2266,27.0,-214.917645,0
2267,12.0,-115.780189,0
2268,29.0,-288.503917,0
2269,17.0,-152.262928,0
2270,22.0,-161.811304,0
2271,47.0,-390.783941,0
2272,14.0,-124.92396,0
2273,20.0,-229.083396,0
2274,38.0,-347.078718,0
2275,25.0,-249.376838,0
2276,7.0,-88.221429,0
2277,29.0,-292.350346,0
2278,24.0,-168.057381,0
2279,16.0,-159.248706,0
2280,8.0,-91.574285,0
2281,24.0,-201.76694,0
2282,48.0,-398.967617,0
2283,8.0,-70.637375,0
2284,15.0,-111.62553,0
2285,19.0,-197.74017,0
2286,38.0,-384.076265,0
2287,48.0,-485.062623,0
2288,18.0,-204.205341,0
2289,27.0,-291.051847,0
2290,18.0,-134.236674,0
2291,18.0,-167.398929,0
2292,5.0,-48.263653,0
2293,24.0,-200.772927,0
2294,18.0,-176.235312,0
2295,3.0,-30.601042,0
2296,33.0,-334.351934,0
2297,28.0,-282.355545,0
2298,33.0,-308.305398,0
2299,17.0,-199.401509,0
2300,7.0,-47.374891,0
2301,11.0,-116.710292,0
2302,19.0,-188.251538,0
2303,39.0,-372.134932,0
2304,15.0,-145.078687,0
2305,9.0,-96.544634,0
2306,15.0,-133.9887,0
2307,22.0,-263.122007,0
2308,35.0,-386.926792,0
2309,43.0,-412.876871,0
2310,7.0,-52.070826,0
2311,14.0,-132.271295,0
2312,13.0,-138.574346,0
2313,21.0,-265.149855,0
2314,18.0,-196.588758,0
2315,4.0,-43.194126,0
2316,12.0,-148.386037,0
2317,10.0,-90.855464,0
2318,38.0,-343.989588,0
2319,10.0,-92.663474,0
2320,21.0,-248.436932,0
2321,39.0,-431.056619,0
2322,15.0,-156.932005,0
2323,31.0,-319.786951,0
2324,38.0,-336.916224,0
2325,11.0,-96.509372,0
2326,17.0,-134.85601,0
2327,14.0,-133.072232,0
2328,25.0,-230.069461,0
2329,13.0,-154.29706,0
2330,24.0,-229.964276,0
2331,43.0,-424.646972,0
2332,18.0,-186.064913,0
2333,22.0,-256.701496,0
2334,16.0,-142.470662,0
2335,15.0,-120.003194,0
2336,11.0,-113.844227,0
2337,11.0,-94.148349,0
2338,6.0,-80.655874,0
2339,42.0,-444.520919,0
2340,25.0,-302.487811,0
2341,22.0,-254.828091,0
2342,19.0,-197.065668,0
2343,34.0,-364.223425,0
2344,26.0,-251.049763,0
2345,22.0,-234.329169,0
2346,35.0,-398.821464,0
2347,33.0,-351.910598,0
2348,34.0,-405.614269,0
2349,31.0,-359.493826,0
2350,40.0,-401.858301,0
2351,33.0,-359.449004,0
2352,7.0,-80.868497,0
2353,11.0,-122.418956,0
2354,24.0,-242.027142,0
2355,26.0,-282.536996,0
2356,24.0,-319.112361,0
2357,21.0,-230.402537,0
2358,14.0,-171.875987,0
2359,21.0,-215.852439,0
2360,48.0,-514.746754,0
2361,4.0,-46.935923,0
2362,22.0,-246.517796,0
2363,39.0,-373.235985,0
2364,8.0,-72.575021,0
2365,19.0,-188.606008,0
2366,43.0,-407.404864,0
2367,20.0,-166.334277,0
2368,29.0,-297.558004,0
2369,16.0,-158.508493,0
2370,39.0,-363.117721,0
2371,17.0,-174.27311,0
2372,46.0,-464.220985,0
2373,40.0,-371.062813,0
2374,22.0,-247.01161,0
2375,14.0,-154.956935,0
2376,13.0,-123.147687,0
2377,20.0,-198.047424,0
2378,38.0,-400.55621,0
2379,41.0,-399.947012,0
2380,15.0,-142.639739,0
2381,19.0,-193.78617,0
2382,15.0,-137.504819,0
2383,28.0,-304.116936,0
2384,40.0,-379.205505,0
2385,23.0,-236.010691,0
2386,34.0,-321.548734,0
2387,34.0,-339.250213,0
2388,16.0,-154.774921,0
2389,28.0,-287.576467,0
2390,52.0,-488.893103,0
2391,12.0,-123.893102,0
2392,14.0,-140.108369,0
2393,31.0,-286.17982,0
2394,20.0,-194.427593,0
2395,41.0,-423.167009,0
2396,19.0,-161.2607,0
2397,18.0,-200.406411,0
2398,26.0,-312.352337,0
2399,16.0,-159.289908,0
2400,15.0,-168.703251,0
2401,17.0,-157.722238,0
2402,28.0,-286.768661,0
2403,22.0,-208.808093,0
2404,4.0,-46.568953,0
2405,54.0,-578.793448,0
2406,44.0,-435.261833,0
2407,30.0,-285.74446,0
2408,18.0,-169.244623,0
2409,27.0,-287.912961,0
2410,8.0,-76.404365,0
2411,30.0,-343.923639,0
2412,35.0,-368.150239,0
2413,12.0,-115.980217,0
2414,12.0,-114.076389,0
2415,19.0,-166.30388,0
2416,31.0,-328.780569,0
2417,15.0,-149.960559,0
2418,21.0,-232.913394,0
2419,40.0,-404.418372,0
2420,33.0,-347.492819,0
2421,29.0,-340.889128,0
2422,4.0,-39.071696,0
2423,15.0,-169.752757,0
2424,26.0,-303.856941,0
2425,18.0,-186.54339,0
2426,45.0,-483.440051,0
2427,22.0,-256.599522,0
2428,10.0,-110.896354,0
2429,41.0,-423.793458,0
2430,38.0,-375.87273,0
2431,10.0,-93.413081,0
2432,22.0,-224.936146,0
2433,18.0,-193.998007,0
2434,23.0,-246.774519,0
2435,16.0,-141.897689,0
2436,26.0,-220.344277,0
2437,13.0,-132.43546,0
2438,8.0,-100.707112,0
2439,12.0,-132.490314,0
2440,13.0,-115.244749,0
2441,9.0,-122.176413,0
2442,9.0,-106.021681,0
2443,13.0,-155.80624,0
2444,22.0,-206.435077,0
2445,28.0,-256.85364,0
2446,17.0,-199.841803,0
2447,20.0,-246.365598,0
2448,6.0,-62.697832,0
2449,27.0,-282.557205,0
2450,4.0,-37.822846,0
2451,16.0,-178.255213,0
2452,23.0,-239.238547,0
2453,36.0,-365.2345,0
2454,27.0,-302.342798,0
2455,47.0,-488.087269,0
2456,24.0,-248.000501,0
2457,32.0,-307.354161,0
2458,13.0,-142.875294,0
2459,17.0,-177.167279,0
2460,19.0,-194.094802,0
2461,18.0,-199.971559,0
2462,37.0,-355.219169,0
2463,21.0,-180.34154,0
2464,11.0,-125.816268,0
2465,38.0,-398.306655,0
2466,20.0,-202.647694,0
2467,36.0,-355.050289,0
2468,16.0,-205.725659,0
2469,28.0,-291.369112,0
2470,23.0,-214.942891,0
2471,13.0,-136.76757,0
2472,11.0,-112.130711,0
2473,20.0,-236.986017,0
2474,14.0,-151.172836,0
2475,37.0,-409.584286,0
2476,26.0,-306.692118,0
2477,33.0,-360.741082,0
2478,13.0,-163.419858,0
2479,17.0,-190.845767,0
2480,21.0,-230.439827,0
2481,21.0,-194.218035,0
2482,12.0,-153.848488,0
2483,22.0,-220.225441,0
2484,26.0,-306.290156,0
2485,6.0,-77.292296,0
2486,42.0,-433.12426,0
2487,13.0,-160.816472,0
2488,34.0,-370.917153,0
2489,24.0,-239.570649,0
2490,36.0,-350.880745,0
2491,37.0,-385.643864,0
2492,32.0,-355.607718,0
2493,26.0,-244.337614,0
2494,10.0,-116.706981,0
2495,28.0,-254.24408,0
2496,30.0,-316.669354,0
2497,20.0,-207.524832,0
2498,41.0,-426.79533,0
2499,16.0,-204.334043,0
2500,11.0,-115.974741,0
2501,9.0,-98.738283,0
2502,20.0,-179.348785,0
2503,24.0,-241.441501,0
2504,18.0,-165.839131,0
2505,17.0,-150.756277,0
2506,42.0,-444.228105,0
2507,17.0,-133.713881,0
2508,20.0,-214.717389,0
2509,36.0,-409.513643,0
2510,16.0,-194.586631,0
2511,15.0,-142.050957,0
2512,19.0,-224.136139,0
2513,27.0,-296.770806,0
2514,26.0,-294.445149,0
2515,21.0,-241.059532,0
2516,16.0,-188.469956,0
2517,26.0,-270.681424,0
2518,14.0,-144.787475,0
2519,20.0,-193.822613,0
2520,26.0,-243.778125,0
2521,22.0,-228.726204,0
2522,18.0,-171.04654,0
2523,9.0,-89.619188,0
2524,23.0,-228.485864,0
2525,24.0,-224.533631,0
2526,12.0,-121.516656,0
2527,35.0,-337.625481,0
2528,5.0,-64.793402,0
2529,22.0,-209.814341,0
2530,8.0,-63.922466,0
2531,51.0,-479.092362,0
2532,12.0,-88.510532,0
2533,8.0,-81.840047,0
2534,7.0,-72.982605,0
2535,17.0,-169.676092,0
2536,19.0,-207.092145,0
2537,29.0,-312.661711,0
2538,10.0,-109.623759,0
2539,36.0,-353.871745,0
2540,12.0,-122.750784,0
2541,35.0,-327.763977,0
2542,22.0,-202.772055,0
2543,16.0,-166.405394,0
2544,20.0,-201.533437,0
2545,12.0,-122.047698,0
2546,27.0,-245.664088,0
2547,27.0,-263.810643,0
2548,37.0,-379.133887,0
2549,32.0,-408.958006,0
2550,32.0,-312.977762,0
2551,30.0,-276.523325,0
2552,24.0,-213.623613,0
2553,36.0,-352.116669,0
2554,14.0,-116.077445,0
2555,19.0,-169.127903,0
2556,14.0,-140.288521,0
2557,14.0,-144.785217,0
2558,13.0,-107.901293,0
2559,34.0,-363.793525,0
2560,49.0,-531.119488,0
2561,31.0,-339.896072,0
2562,27.0,-317.118654,0
2563,23.0,-240.899633,0
2564,20.0,-234.711758,0
2565,10.0,-78.301418,0
2566,19.0,-200.826032,0
2567,20.0,-191.341265,0
2568,47.0,-381.166323,0
2569,20.0,-215.527792,0
2570,4.0,-41.7134,0
2571,9.0,-118.842662,0
2572,39.0,-423.850283,0
2573,19.0,-189.735276,0
2574,38.0,-362.352817,0
2575,38.0,-379.755067,0
2576,20.0,-202.529421,0
2577,40.0,-375.298337,0
2578,33.0,-360.472556,0
2579,32.0,-330.347323,0
2580,26.0,-247.715994,0
2581,28.0,-250.928734,0
2582,19.0,-171.317469,0
2583,21.0,-226.23612,0
2584,47.0,-437.189169,0
2585,33.0,-347.781432,0
2586,42.0,-460.013561,0
2587,16.0,-144.726944,0
2588,36.0,-392.213317,0
2589,38.0,-383.253564,0
2590,38.0,-405.986967,0
2591,42.0,-428.483147,0
2592,8.0,-94.909436,0
2593,33.0,-315.27215,0
2594,24.0,-280.619846,0
2595,42.0,-406.29933,0
2596,35.0,-333.075125,0
2597,31.0,-329.566126,0
2598,32.0,-246.485312,0
2599,12.0,-113.291014,0
2600,4.0,-57.676587,0
2601,15.0,-138.024286,0
2602,41.0,-418.94014,0
2603,14.0,-163.369593,0
2604,44.0,-316.512256,0
2605,36.0,-354.457728,0
2606,10.0,-120.525325,0
2607,39.0,-476.46102,0
2608,30.0,-307.91026,0
2609,26.0,-252.15779,0
2610,13.0,-142.458798,0
2611,35.0,-369.760526,0
2612,25.0,-259.02192,0
2613,19.0,-205.13556,0
2614,25.0,-228.45768,0
2615,17.0,-163.645119,0
2616,27.0,-282.46873,0
2617,5.0,-44.559574,0
2618,22.0,-280.538629,0
2619,23.0,-239.445369,0
2620,14.0,-157.050105,0
2621,31.0,-333.7575,0
2622,15.0,-152.066297,0
2623,28.0,-275.181433,0
2624,9.0,-69.23178,0
2625,28.0,-304.200156,0
2626,8.0,-98.546526,0
2627,18.0,-199.722437,0
2628,40.0,-390.083145,0
2629,24.0,-292.2176,0
2630,17.0,-150.855028,0
2631,44.0,-485.106678,0
2632,4.0,-37.431468,0
2633,11.0,-84.169651,0
2634,66.0,-551.926096,0
2635,16.0,-167.661557,0
2636,30.0,-264.152067,0
2637,25.0,-238.273445,0
2638,22.0,-205.848842,0
2639,14.0,-142.202431,0
2640,24.0,-207.193806,0
2641,23.0,-237.833173,0
2642,21.0,-187.532339,0
2643,14.0,-109.189108,0
2644,9.0,-91.386939,0
2645,49.0,-520.516695,0
2646,28.0,-264.919342,0
2647,39.0,-374.566679,0
2648,20.0,-214.208758,0
2649,12.0,-106.118287,0
2650,18.0,-189.961494,0
2651,18.0,-159.867999,0
2652,19.0,-223.858558,0
2653,56.0,-539.063492,0
2654,17.0,-191.037995,0
2655,9.0,-77.325999,0
2656,20.0,-186.45132,0
2657,23.0,-213.731386,0
2658,20.0,-212.115751,0
2659,21.0,-210.983091,0
2660,22.0,-228.149745,0
2661,28.0,-292.325103,0
2662,20.0,-178.916502,0
2663,12.0,-102.477951,0
2664,20.0,-201.880211,0
2665,36.0,-353.978473,0
2666,31.0,-308.79951,0
2667,30.0,-289.004426,0
2668,23.0,-237.070697,0
2669,6.0,-66.259925,0
2670,35.0,-332.624756,0
2671,11.0,-113.257637,0
2672,18.0,-159.527561,0
2673,46.0,-435.732744,0
2674,18.0,-171.326272,0
2675,19.0,-136.626903,0
2676,5.0,-51.542942,0
2677,52.0,-478.017959,0
2678,53.0,-533.517297,0
2679,28.0,-226.590936,0
2680,15.0,-167.54937,0
2681,29.0,-280.520927,0
2682,16.0,-142.999498,0
2683,28.0,-276.527459,0
2684,52.0,-492.556523,0
2685,34.0,-335.552732,0
2686,53.0,-566.057469,0
2687,20.0,-195.56114,0
2688,34.0,-317.101641,0
2689,23.0,-208.175055,0
2690,32.0,-324.827313,0
2691,34.0,-334.264646,0
2692,58.0,-489.968738,0
2693,41.0,-422.475596,0
2694,30.0,-312.483107,0
2695,31.0,-314.976545,0
2696,29.0,-295.594532,0
2697,35.0,-362.611715,0
2698,37.0,-384.132036,0
2699,8.0,-71.811454,0
2700,21.0,-195.217772,0
2701,22.0,-209.504535,0
2702,23.0,-271.052529,0
2703,30.0,-332.544211,0
2704,31.0,-331.005064,0
2705,25.0,-233.807401,0
2706,22.0,-247.580593,0
2707,7.0,-54.892023,0
2708,48.0,-576.125772,0
2709,29.0,-319.811945,0
2710,37.0,-375.184121,0
2711,20.0,-192.784343,0
2712,34.0,-353.214353,0
2713,24.0,-236.961976,0
2714,35.0,-334.705207,0
2715,20.0,-165.282805,0
2716,18.0,-205.545413,0
2717,40.0,-317.166946,0
2718,19.0,-224.058619,0
2719,4.0,-35.609559,0
2720,23.0,-225.240423,0
2721,38.0,-424.738949,0
2722,20.0,-210.021231,0
2723,34.0,-396.201207,0
2724,37.0,-412.635005,0
2725,18.0,-189.820558,0
2726,9.0,-91.021077,0
2727,27.0,-312.153005,0
2728,28.0,-300.378943,0
2729,41.0,-467.888439,0
2730,13.0,-145.481373,0
2731,32.0,-357.930469,0
2732,29.0,-368.699763,0
2733,26.0,-261.03565,0
2734,11.0,-175.427237,0
2735,8.0,-89.754699,0
2736,13.0,-116.98744,0
2737,31.0,-405.285998,0
2738,24.0,-253.76799,0
2739,9.0,-98.250225,0
2740,39.0,-435.836278,0
2741,31.0,-313.314782,0
2742,31.0,-268.538188,0
2743,26.0,-254.230083,0
2744,11.0,-150.947289,0
2745,43.0,-382.840815,0
2746,4.0,-48.279836,0
2747,50.0,-480.018538,0
2748,30.0,-312.955157,0
2749,7.0,-75.326455,0
2750,18.0,-213.035868,0
2751,38.0,-406.041334,0
2752,27.0,-297.810467,0
2753,33.0,-324.887468,0
2754,18.0,-167.615646,0
2755,34.0,-309.639467,0
2756,44.0,-499.276891,0
2757,10.0,-103.918786,0
2758,32.0,-311.41131,0
2759,8.0,-80.41679,0
2760,10.0,-103.834624,0
2761,14.0,-179.166056,0
2762,14.0,-154.610905,0
2763,26.0,-261.574445,0
2764,22.0,-195.773286,0
2765,41.0,-391.142558,0
2766,10.0,-97.560319,0
2767,29.0,-319.997621,0
2768,68.0,-652.539364,0
2769,35.0,-354.402927,0
2770,24.0,-266.372795,0
2771,37.0,-352.993605,0
2772,12.0,-128.386088,0
2773,29.0,-266.914847,0
2774,15.0,-183.203182,0
2775,31.0,-338.767383,0
2776,59.0,-565.93207,0
2777,9.0,-81.997949,0
2778,23.0,-237.096465,0
2779,17.0,-162.143094,0
2780,41.0,-408.382809,0
2781,49.0,-533.111678,0
2782,21.0,-214.325202,0
2783,28.0,-290.987457,0
2784,16.0,-178.748082,0
2785,27.0,-269.560037,0
2786,28.0,-313.790185,0
2787,5.0,-64.930416,0
2788,12.0,-136.889002,0
2789,30.0,-343.358789,0
2790,25.0,-245.799325,0
2791,8.0,-82.506839,0
2792,26.0,-267.25604,0
2793,52.0,-550.635377,0
2794,26.0,-345.732133,0
2795,38.0,-480.010315,0
2796,42.0,-481.915005,0
2797,17.0,-210.306551,0
2798,35.0,-469.516215,0
2799,19.0,-263.238877,0
2800,18.0,-195.949034,0
2801,29.0,-295.367475,0
2802,35.0,-337.191051,0
2803,13.0,-126.515421,0
2804,5.0,-49.022171,0
2805,32.0,-323.262013,0
2806,7.0,-62.530043,0
2807,38.0,-409.127446,0
2808,44.0,-447.905217,0
2809,9.0,-135.250331,0
2810,30.0,-340.840224,0
2811,53.0,-570.827328,0
2812,52.0,-597.515228,0
2813,12.0,-127.12991,0
2814,22.0,-254.156131,0
2815,20.0,-184.818956,0
2816,4.0,-26.684658,0
2817,40.0,-482.136129,0
2818,32.0,-351.066218,0
2819,10.0,-86.663159,0
2820,22.0,-229.205754,0
2821,25.0,-249.702549,0
2822,36.0,-393.250195,0
2823,14.0,-126.802982,0
2824,26.0,-230.680475,0
2825,27.0,-267.093209,0
2826,44.0,-394.598356,0
2827,16.0,-131.391424,0
2828,15.0,-134.901965,0
2829,28.0,-274.530718,0
2830,38.0,-343.103026,0
2831,7.0,-64.129028,0
2832,56.0,-518.481746,0
2833,9.0,-95.03183,0
2834,9.0,-83.9362,0
2835,26.0,-261.993675,0
2836,12.0,-101.429658,0
2837,44.0,-458.257683,0
2838,18.0,-155.069383,0
2839,49.0,-477.344651,0
2840,6.0,-69.966702,0
2841,22.0,-190.30148,0
2842,26.0,-267.146392,0
2843,27.0,-297.43197,0
2844,10.0,-110.54258,0
2845,18.0,-206.90994,0
2846,33.0,-365.097508,0
2847,33.0,-369.592414,0
2848,10.0,-113.363133,0
2849,37.0,-380.913839,0
2850,15.0,-169.240011,0
2851,18.0,-201.573255,0
2852,3.0,-30.684976,0
2853,13.0,-127.834082,0
2854,18.0,-158.943138,0
2855,7.0,-61.825567,0
2856,26.0,-271.316527,0
2857,32.0,-309.733778,0
2858,28.0,-319.075933,0
2859,40.0,-358.921398,0
2860,50.0,-497.448192,0
2861,31.0,-319.308317,0
2862,8.0,-77.219621,0
2863,24.0,-263.163047,0
2864,12.0,-120.129169,0
2865,4.0,-30.252726,0
2866,40.0,-450.068977,0
2867,26.0,-239.127475,0
2868,27.0,-275.913645,0
2869,23.0,-219.869176,0
2870,21.0,-174.984856,0
2871,17.0,-166.646727,0
2872,35.0,-358.438197,0
2873,20.0,-240.420842,0
2874,22.0,-223.230457,0
2875,28.0,-295.665413,0
2876,12.0,-133.641728,0
2877,42.0,-483.875176,0
2878,11.0,-107.899584,0
2879,25.0,-229.259827,0
2880,38.0,-357.267458,0
2881,40.0,-418.162347,0
2882,22.0,-269.107319,0
2883,18.0,-206.36381,0
2884,24.0,-310.622709,0
2885,25.0,-252.47575,0
2886,18.0,-191.266212,0
2887,22.0,-224.797604,0
2888,19.0,-243.201706,0
2889,28.0,-262.26757,0
2890,16.0,-151.767128,0
2891,22.0,-253.867114,0
2892,33.0,-355.343735,0
2893,20.0,-197.680168,0
2894,21.0,-202.822488,0
2895,19.0,-194.756097,0
2896,27.0,-260.416914,0
2897,26.0,-243.831617,0
2898,35.0,-365.673804,0
2899,9.0,-94.740436,0
2900,44.0,-444.3569,0
2901,25.0,-227.983384,0
2902,17.0,-169.117107,0
2903,34.0,-312.760938,0
2904,26.0,-270.030368,0
2905,15.0,-159.232502,0
2906,7.0,-82.751127,0
2907,15.0,-149.53242,0
2908,11.0,-119.404196,0
